gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD8_S38_L002,53-CD8_S40_L002,55-CD8_S42_L002,56-CD8_S44_L002
ENSMUSG00000116953,9030025P20Rik,100041574,RIKEN cDNA 9030025P20 gene,230.34951318064077,-0.16282601269590263,0.39989069008894634,-0.4071763027533494,0.6838785050168105,0.9201623705141916,260,207,247,210
ENSMUSG00000004207,Psap,19156,prosaposin,15402.425522766527,-0.04738319715863154,0.11661523771341567,-0.40632080410517807,0.6845069012689401,0.9208785443275447,14029,16091,15794,16014
ENSMUSG00000058486,Wdr91,101240,WD repeat domain 91,89.5408932250538,0.2946060408476442,0.7261182525491153,0.4057273588887187,0.6849429376844315,0.921335768466281,98,56,68,138
ENSMUSG00000059182,Skap2,54353,src family associated phosphoprotein 2,196.52333507162774,0.18825813622624202,0.4642915505622544,0.4054739656542586,0.6851291514451455,0.9214568680113007,180,173,171,267
ENSMUSG00000060708,Bloc1s4,117197,"biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino",418.8593861987052,0.12846671785171068,0.31723562432504965,0.40495678291187004,0.6855092783538421,0.9218386982916631,357,413,406,511
ENSMUSG00000028096,Gpr89,67549,G protein-coupled receptor 89,139.5929512378201,0.25991120681536517,0.6436354806048661,0.40381740076092404,0.6863469997343479,0.9226019826324187,166,77,209,112
ENSMUSG00000035078,Mtmr9,210376,myotubularin related protein 9,935.5845821041355,0.08216803583580139,0.2033722808179314,0.4040277047852069,0.6861923463860151,0.9226019826324187,841,907,1025,996
ENSMUSG00000036980,Taf6,21343,TATA-box binding protein associated factor 6,77.3636494763675,-0.32735035734611845,0.8107761954701326,-0.4037493443629074,0.6863970498534411,0.9226019826324187,64,102,37,106
ENSMUSG00000118663,Spata5l1,214616,spermatogenesis associated 5-like 1,1696.3863106335193,-0.08588501842068667,0.21276526924825814,-0.4036608922317795,0.6864621014826597,0.9226019826324187,1592,1768,1504,1945
ENSMUSG00000057103,Nat8f1,66116,N-acetyltransferase 8 (GCN5-related) family member 1,83.84414951899967,0.2531799472160926,0.6274532379816421,0.40350408905452184,0.6865774272178026,0.9226275428175829,75,72,81,110
ENSMUSG00000020183,Cpm,70574,carboxypeptidase M,1059.2703966326758,-0.09222081329728123,0.22868489977938836,-0.40326586226832806,0.68675265242226,0.9227335778688991,1159,939,1040,1112
ENSMUSG00000032018,Sc5d,235293,sterol-C5-desaturase,505.60165863133767,0.11040722887521459,0.2738723466088879,0.40313390615112066,0.686849718600459,0.922734581993044,456,479,605,499
ENSMUSG00000002968,Med25,75613,mediator complex subunit 25,2540.0365134400363,0.06163402958763806,0.15310794483407508,0.40255278492851304,0.6872772495297153,0.9227955131823925,2246,2536,2860,2592
ENSMUSG00000032393,Dpp8,74388,dipeptidylpeptidase 8,796.9728853697795,0.09187161347939876,0.2282249339192289,0.4025485379783834,0.6872803743795795,0.9227955131823925,782,700,903,825
ENSMUSG00000043263,Ifi209,236312,interferon activated gene 209,1558.1730657495882,0.0699390653768229,0.17364459576115454,0.4027713334253316,0.6871164516417605,0.9227955131823925,1511,1410,1702,1650
ENSMUSG00000047843,Bri3,55950,brain protein I3,625.743486215571,0.11604881662743992,0.28807429121347083,0.4028433642537182,0.6870634577866008,0.9227955131823925,518,638,595,769
ENSMUSG00000062202,Btbd9,224671,BTB (POZ) domain containing 9,923.8363091136721,-0.09259109202258076,0.23018654909469138,-0.40224371227048433,0.687504675062705,0.9229673188201674,938,894,855,1020
ENSMUSG00000027014,Cwc22,80744,CWC22 spliceosome-associated protein,1579.457120067208,-0.08535756427925359,0.2123732404747349,-0.4019224083431933,0.6877411307305128,0.9231553919571687,1654,1469,1438,1775
ENSMUSG00000022476,Polr3h,78929,polymerase (RNA) III (DNA directed) polypeptide H,381.3434702145056,-0.12900394304694218,0.32112705197203995,-0.40172244055656314,0.6878883074888782,0.9232235900453143,408,357,352,412
ENSMUSG00000024936,Kcnk7,16530,"potassium channel, subfamily K, member 7",60.00594285547596,0.34323772168460387,0.85525976385667,0.40132569798072,0.6881803459470179,0.923486162511897,40,62,104,38
ENSMUSG00000000355,Mcts1,68995,malignant T cell amplified sequence 1,861.1555541255238,0.0866964325996118,0.21730226556481452,0.3989669982237389,0.689917521275148,0.9236180503718281,750,857,974,890
ENSMUSG00000001524,Gtf2h4,14885,"general transcription factor II H, polypeptide 4",118.63608316663019,-0.3491798819467221,0.8758708350838673,-0.3986659538826716,0.6901393573970864,0.9236180503718281,216,37,138,82
ENSMUSG00000004462,Tbccd1,70573,TBCC domain containing 1,519.1271769751178,-0.10496656340571654,0.2637186392214944,-0.39802481810000645,0.6906118917144297,0.9236180503718281,485,550,542,509
ENSMUSG00000006575,Rundc3a,51799,RUN domain containing 3A,281.9412974765391,0.14884939754007784,0.3714829085375379,0.40068976019938957,0.6886485507269993,0.9236180503718281,220,295,293,329
ENSMUSG00000006589,Aprt,11821,adenine phosphoribosyl transferase,2295.7192457603805,0.06431951756656674,0.161285332399082,0.39879334723020876,0.6900454794499072,0.9236180503718281,2128,2187,2336,2588
ENSMUSG00000015474,Ppt2,54397,palmitoyl-protein thioesterase 2,710.8954063473567,0.10590282186932279,0.26577964844707375,0.3984609901025279,0.6902904080917291,0.9236180503718281,595,723,693,852
ENSMUSG00000015837,Sqstm1,18412,sequestosome 1,154.50506842668167,0.3076061709622205,0.772928227511942,0.39797507713284785,0.690648557188476,0.9236180503718281,219,44,184,175
ENSMUSG00000018574,Acadvl,11370,"acyl-Coenzyme A dehydrogenase, very long chain",215.0506137476701,0.22855810683653885,0.5719033463658098,0.3996446397611126,0.6894182725069842,0.9236180503718281,251,128,330,160
ENSMUSG00000021884,Hacl1,56794,2-hydroxyacyl-CoA lyase 1,169.29568057009158,0.22152012802671198,0.5557827612136936,0.3985732258822965,0.6902076929614368,0.9236180503718281,203,96,201,182
ENSMUSG00000022100,Xpo7,65246,exportin 7,2684.215354116315,-0.05943727981681247,0.1485119253246484,-0.40021890287182016,0.6889952930565735,0.9236180503718281,2550,2718,2937,2589
ENSMUSG00000024944,Arl2,56327,ADP-ribosylation factor-like 2,493.88374030252925,-0.11114192769288472,0.2788293178439119,-0.39860201413648244,0.6901864772913198,0.9236180503718281,486,500,462,534
ENSMUSG00000025153,Fasn,14104,fatty acid synthase,9825.630473339392,0.04785318049160666,0.1200252538833417,0.3986925996267207,0.6901197213796464,0.9236180503718281,9482,9085,10199,10766
ENSMUSG00000027775,Mfsd1,66868,major facilitator superfamily domain containing 1,192.71417955153402,-0.1719024457185696,0.4317273803299561,-0.39817360109796557,0.6905022238908851,0.9236180503718281,212,180,172,208
ENSMUSG00000028803,Nipal3,74552,NIPA-like domain containing 3,131.1384036772576,-0.2277473632801033,0.5707584645437572,-0.39902581814911137,0.6898741806576079,0.9236180503718281,168,103,106,147
ENSMUSG00000029621,Arpc1a,56443,"actin related protein 2/3 complex, subunit 1A",109.41099055274913,-0.2811320161729481,0.7060571123354549,-0.3981717785449903,0.6905035672538613,0.9236180503718281,140,90,59,147
ENSMUSG00000036120,Rfxank,19727,regulatory factor X-associated ankyrin-containing protein,1098.5528772014745,-0.07668659375218588,0.19205566239364175,-0.3992935839350951,0.6896768941398678,0.9236180503718281,1070,1098,1107,1138
ENSMUSG00000038116,Phf20,228829,PHD finger protein 20,97.95850216138624,-0.4233120726168052,1.062423638009789,-0.3984399983887641,0.6903058789017866,0.9236180503718281,169,45,159,19
ENSMUSG00000048279,Sacs,50720,sacsin,1893.8471276691478,-0.10099411693721023,0.25297714226102824,-0.39922230140856735,0.6897294121637348,0.9236180503718281,2256,1501,2120,1724
ENSMUSG00000048285,Frmd6,319710,FERM domain containing 6,510.24481525798717,-0.10683485921604109,0.2664337261938785,-0.4009809896900946,0.6884341202155992,0.9236180503718281,474,544,522,510
ENSMUSG00000053510,Nrd1,230598,"nardilysin, N-arginine dibasic convertase, NRD convertase 1",3278.588381370272,0.06705635315833156,0.16851702762445345,0.3979203413661507,0.6906889053093712,0.9236180503718281,3059,3097,3975,3084
ENSMUSG00000057778,Cyb5d2,192986,cytochrome b5 domain containing 2,98.18899115041813,-0.2353879289791727,0.5909620181049277,-0.3983131263393287,0.6903993858548567,0.9236180503718281,106,98,114,76
ENSMUSG00000066415,Msl2,77853,MSL complex subunit 2,5908.515328292231,-0.052907043128797855,0.13256241862292184,-0.39911042419415776,0.6898118416919068,0.9236180503718281,6065,5492,6297,5889
ENSMUSG00000069045,Ddx3y,26900,"DEAD box helicase 3, Y-linked",1688.6797568246786,-0.06726509073209205,0.16850322004036966,-0.3991917229592219,0.689751941561396,0.9236180503718281,1676,1645,1691,1771
ENSMUSG00000002781,Tmem143,70209,transmembrane protein 143,196.12123467058856,-0.3235829371548498,0.8145482897526765,-0.3972544552921475,0.6911798293232815,0.923887646842059,105,317,63,299
ENSMUSG00000020747,Tmem94,71947,transmembrane protein 94,1595.065576477235,0.3197538227636186,0.8048894788088008,0.3972642594817359,0.6911726002492695,0.923887646842059,2011,698,2353,1382
ENSMUSG00000025050,Pcgf6,71041,polycomb group ring finger 6,751.798756658011,-0.09340679120913557,0.23507031432500988,-0.397356814182801,0.6911043568545773,0.923887646842059,737,755,714,812
ENSMUSG00000002326,Gmpr2,105446,guanosine monophosphate reductase 2,754.5739867803471,-0.08874149841049529,0.2234966453730319,-0.39705964383661946,0.6913234784894934,0.923950742735679,747,748,807,730
ENSMUSG00000032422,Snx14,244962,sorting nexin 14,1073.260242729858,-0.07631170274902345,0.19233016098735947,-0.39677449629982314,0.691533759290154,0.9239739768479325,1039,1079,1094,1100
ENSMUSG00000048905,Bnip5,207819,BCL2 interacting protein 5,89.6335064717464,0.25071677821169286,0.6317606037053332,0.39685408799031824,0.691475062352705,0.9239739768479325,91,66,86,118
ENSMUSG00000020496,Rnf187,108660,ring finger protein 187,6103.007773996722,-0.052009584597857976,0.13124868348408553,-0.39626747649750227,0.691907717574743,0.9240869837398631,5791,6156,6000,6575
ENSMUSG00000031897,Psmb10,19171,"proteasome (prosome, macropain) subunit, beta type 10",1272.174635308837,0.12681897680883653,0.31992784752463793,0.39639868110909,0.6918109388952103,0.9240869837398631,1516,812,1438,1352
ENSMUSG00000031976,Urb2,382038,URB2 ribosome biogenesis 2 homolog (S. cerevisiae),936.555488506309,0.09357768868020931,0.23612789094935885,0.39630087027829525,0.691883085295353,0.9240869837398631,897,844,910,1117
ENSMUSG00000031266,Gla,11605,"galactosidase, alpha",187.78173296690304,0.2029212027847991,0.5122521133162923,0.3961354136171314,0.6920051344087845,0.9240882614491435,152,184,148,272
ENSMUSG00000027466,Rbck1,24105,RanBP-type and C3HC4-type zinc finger containing 1,9096.904369809636,0.05067582819088553,0.12808985082367036,0.3956271934506843,0.6923800730492821,0.9244600835975083,8482,8699,9177,10243
ENSMUSG00000054404,Slfn5,327978,schlafen 5,120.00020926101472,-0.33735241088387685,0.8531187231427019,-0.3954343067763707,0.6925223946364824,0.9245212570537209,217,38,123,100
ENSMUSG00000026820,Ptges2,96979,prostaglandin E synthase 2,329.99782848488803,0.17992784749585178,0.4555760186632656,0.39494582709552944,0.6928828683077328,0.9248097058115198,288,307,240,492
ENSMUSG00000057177,Gsk3a,606496,glycogen synthase kinase 3 alpha,102.52122818077065,-0.3114717981973843,0.7888829170582402,-0.39482639497236005,0.6929710138492811,0.9248097058115198,119,99,155,39
ENSMUSG00000007836,Hnrnpa0,77134,heterogeneous nuclear ribonucleoprotein A0,12140.241682273341,-0.07005898682284206,0.17758107525395858,-0.3945183163388934,0.6931984070233796,0.9249081809587713,10412,13533,11084,13746
ENSMUSG00000017677,Wsb1,78889,WD repeat and SOCS box-containing 1,162.49657765694784,0.17861738227997484,0.45322682361534455,0.3941015248284778,0.6935060852771202,0.9250610271449194,148,145,203,160
ENSMUSG00000022148,Fyb,23880,FYN binding protein,1756.2296650863766,-0.06585748269933528,0.1676580984931094,-0.392808240647212,0.6944611177616618,0.9252851278591314,1787,1664,1846,1759
ENSMUSG00000027669,Gnb4,14696,"guanine nucleotide binding protein (G protein), beta 4",192.91520398675704,0.21547481150412942,0.5477961354051731,0.39334854260108126,0.6940620698523275,0.9252851278591314,143,201,302,136
ENSMUSG00000029385,Ccng2,12452,cyclin G2,765.0822526901543,0.13784899531197173,0.350162993388272,0.39367094157525756,0.6938239977654316,0.9252851278591314,891,504,961,726
ENSMUSG00000031467,Agpat5,52123,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)",795.9549936154341,-0.09207846457488063,0.23417288476746911,-0.3932072010229256,0.6941664515557266,0.9252851278591314,708,873,837,782
ENSMUSG00000034126,Pomt2,217734,protein-O-mannosyltransferase 2,280.21217138258515,0.14527203566417843,0.36908478715377774,0.3936007137667568,0.6938758541690518,0.9252851278591314,273,238,278,339
ENSMUSG00000036534,Slc38a7,234595,"solute carrier family 38, member 7",452.8441398339349,0.13597446361804325,0.3460857155135479,0.39289244693695075,0.6943989204007832,0.9252851278591314,464,364,415,578
ENSMUSG00000038178,Slc43a2,215113,"solute carrier family 43, member 2",1389.1893893734064,0.1058646724846343,0.2695836686599251,0.39269690560588316,0.6945433564128407,0.9252851278591314,1010,1570,1352,1667
ENSMUSG00000058886,Deaf1,54006,"DEAF1, transcription factor",1252.8923747938184,0.08309405706053384,0.21151679288729552,0.39284851063721277,0.6944313728492053,0.9252851278591314,1022,1321,1394,1314
ENSMUSG00000064030,Pym1,78428,"PYM homolog 1, exon junction complex associated factor",324.9939124919618,-0.12700676917905862,0.32328238016440897,-0.3928663514369941,0.694418195121312,0.9252851278591314,332,320,345,308
ENSMUSG00000069844,Sco1,52892,SCO1 cytochrome c oxidase assembly protein,315.0344253686305,-0.2329862571518237,0.5934967740047477,-0.39256533035503904,0.6946405503162189,0.9252859388249968,305,350,484,130
ENSMUSG00000002409,Dyrk1b,13549,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b,131.0783943035902,0.19944836131971083,0.5086482470906136,0.39211451619173654,0.6949736022823712,0.9255888064546788,101,134,139,155
ENSMUSG00000022019,Tdrd3,219249,tudor domain containing 3,610.444605204925,-0.10087901386915035,0.2575624599445829,-0.3916681564963135,0.695303421391343,0.9255888064546788,621,593,681,558
ENSMUSG00000022617,Chkb,12651,choline kinase beta,1274.67788765169,0.07101473119781787,0.18144912058777388,0.3913754498659327,0.6955197362075594,0.9255888064546788,1186,1204,1356,1386
ENSMUSG00000026094,Stk17b,98267,serine/threonine kinase 17b (apoptosis-inducing),537.5623744124146,-0.11348617108261726,0.2897886477082087,-0.3916170353121896,0.6953411989658369,0.9255888064546788,604,468,562,523
ENSMUSG00000035960,Apex1,11792,apurinic/apyrimidinic endonuclease 1,297.1601928302339,-0.1736488319924893,0.4430715083087487,-0.3919205562445788,0.6951169139068574,0.9255888064546788,392,211,311,276
ENSMUSG00000049751,Rpl36al,66483,ribosomal protein L36A-like,7558.83808228766,0.05939932017120851,0.15172992655155573,0.39148058343668574,0.6954420379878314,0.9255888064546788,6891,7345,7323,8851
ENSMUSG00000085396,Firre,103012,functional intergenic repeating RNA element,123.50974631261299,0.22917306361245995,0.5856077061446886,0.3913422948635809,0.6955442398400034,0.9255888064546788,131,87,175,106
ENSMUSG00000060791,Gmfg,63986,"glia maturation factor, gamma",1000.9202658877089,0.07952189250959045,0.20336200175996696,0.39103614156715494,0.6957705214050903,0.9257613326473285,932,939,1153,1009
ENSMUSG00000029918,Mrps33,14548,mitochondrial ribosomal protein S33,895.607340709327,-0.09174598526648511,0.23477740599073546,-0.39077859677053206,0.6959608968278382,0.9258860424400347,856,921,820,998
ENSMUSG00000019889,Ptprk,19272,"protein tyrosine phosphatase, receptor type, K",81.93974568209657,0.30309133404210126,0.7763262943925433,0.3904174523410455,0.6962278846892149,0.9260325868120846,35,107,92,98
ENSMUSG00000026814,Eng,13805,endoglin,478.12925670728885,-0.1324194469956462,0.33921687870956896,-0.39036809577220716,0.6962643760759337,0.9260325868120846,556,403,419,537
ENSMUSG00000061079,Zfp143,20841,zinc finger protein 143,767.5742190260578,0.10964682031261128,0.2810163906680836,0.39017944843693564,0.6964038574619191,0.9260895272744566,759,659,994,684
ENSMUSG00000018848,Rars,104458,arginyl-tRNA synthetase,2713.708331942859,0.06353778844988252,0.16355270754676482,0.3884850908488634,0.6976570851862491,0.9268867775808646,2734,2362,2921,2903
ENSMUSG00000020778,Ten1,69535,TEN1 telomerase capping complex subunit,633.0717114684605,0.1311428180483121,0.3377405935449079,0.38829450932102605,0.6977981000636553,0.9268867775808646,492,672,546,839
ENSMUSG00000020918,Kat2a,14534,K(lysine) acetyltransferase 2A,1523.434032793153,0.1311143273746825,0.3383880769692705,0.38746733794225613,0.6984102606969029,0.9268867775808646,1829,954,1978,1376
ENSMUSG00000024614,Tmx3,67988,thioredoxin-related transmembrane protein 3,1816.6436611497707,-0.06831394664230156,0.17603270013251482,-0.3880753211810978,0.6979602944171179,0.9268867775808646,1625,1954,1911,1815
ENSMUSG00000025893,Kbtbd3,69149,kelch repeat and BTB (POZ) domain containing 3,108.56462139277795,0.2395461979893881,0.61868188988898,0.38718799095989975,0.6986170399798077,0.9268867775808646,73,119,96,150
ENSMUSG00000026927,Entr1,68112,endosome associated trafficking regulator 1,1237.0756419376132,-0.08132788149036121,0.20959826235421988,-0.38801791854990453,0.6980027733688343,0.9268867775808646,1323,1119,1344,1183
ENSMUSG00000029047,Pex10,668173,peroxisomal biogenesis factor 10,348.6153084765406,0.14124198374461058,0.36438437240001426,0.38761811549249925,0.6982986608656965,0.9268867775808646,257,382,356,411
ENSMUSG00000033793,Atp6v1h,108664,"ATPase, H+ transporting, lysosomal V1 subunit H",159.30681294389558,0.18691201671060445,0.4808556500185592,0.38870712386012385,0.6974928119282628,0.9268867775808646,122,165,204,153
ENSMUSG00000033991,Skic3,218343,SKI3 subunit of superkiller complex,1259.0160955294905,-0.08274672571540917,0.21370530973071655,-0.38720013938668985,0.6986080469599558,0.9268867775808646,1295,1193,1444,1129
ENSMUSG00000037202,Prf1,18646,perforin 1 (pore forming protein),4175.064021267852,-0.0721598034186174,0.18579370376376925,-0.38838669963954364,0.6977298853997965,0.9268867775808646,4207,4016,4997,3574
ENSMUSG00000039737,Prkrip1,66801,Prkr interacting protein 1 (IL11 inducible),410.9944928657271,0.11743420873290421,0.3027685829993286,0.38786788103825365,0.6981138082215339,0.9268867775808646,409,348,446,452
ENSMUSG00000040029,Ipo8,320727,importin 8,559.2524125846545,-0.16115669847722125,0.4162685942644145,-0.38714594542497305,0.6986481650220693,0.9268867775808646,668,464,374,729
ENSMUSG00000044709,Gemin7,69731,gem nuclear organelle associated protein 7,858.8197803480739,0.09130820253622789,0.23548175104293756,0.38775065214959614,0.698200567638882,0.9268867775808646,820,778,1043,821
ENSMUSG00000048924,Ccdc125,76041,coiled-coil domain containing 125,87.63291267539918,0.2435278724793169,0.628185414099638,0.38766877901544267,0.6982611631090192,0.9268867775808646,86,68,84,115
ENSMUSG00000049106,Dcaf5,320808,DDB1 and CUL4 associated factor 5,3087.214614242701,0.056692884841303345,0.14607790887207253,0.3881003313851654,0.6979417867243456,0.9268867775808646,3029,2785,3401,3212
ENSMUSG00000069920,B3gnt9,97440,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9",163.90771848658224,-0.17365480869148484,0.4467947401771384,-0.38866797899777605,0.6975217726018035,0.9268867775808646,167,167,178,146
ENSMUSG00000094724,Rnaset2b,68195,ribonuclease T2B,5918.346312798167,0.04687334284606295,0.1205799731481362,0.3887324040823728,0.6974741090116441,0.9268867775808646,5377,5820,6268,6360
ENSMUSG00000041438,Utp4,21771,UTP4 small subunit processome component,1640.0370293262547,0.06742140231490518,0.17432321006844628,0.38676090400373436,0.698933223139927,0.9271365657270147,1490,1590,1690,1832
ENSMUSG00000015341,Golga7,57437,"golgi autoantigen, golgin subfamily a, 7",2018.4199949236897,0.061602491523198924,0.15974889573439563,0.38562076589012223,0.6997775516147944,0.9272185928580869,1784,2016,2199,2131
ENSMUSG00000020737,Jpt1,15374,Jupiter microtubule associated homolog 1,5567.210814715338,0.04959798950436293,0.12841695408389261,0.3862261790757115,0.6993291670143049,0.9272185928580869,5072,5450,5752,6133
ENSMUSG00000025939,Ube2w,66799,ubiquitin-conjugating enzyme E2W (putative),469.086386808363,0.11084463129294692,0.28792415699512264,0.3849785736971858,0.7002532901177724,0.9272185928580869,470,396,518,505
ENSMUSG00000026311,Asb1,65247,ankyrin repeat and SOCS box-containing 1,598.9589109832546,0.10737994612562166,0.27873691535792944,0.38523762088610963,0.7000613727768317,0.9272185928580869,568,540,574,728
ENSMUSG00000027893,Ahcyl1,229709,S-adenosylhomocysteine hydrolase-like 1,477.416236282446,-0.4769776645626659,1.2378248850534548,-0.3853353332301668,0.6999889867189666,0.9272185928580869,637,428,102,726
ENSMUSG00000030207,Fam234b,74525,"family with sequence similarity 234, member B",806.6086284768191,-0.10763101251296144,0.2787310916473606,-0.38614641759855006,0.6993882344260832,0.9272185928580869,702,909,701,926
ENSMUSG00000030878,Cdr2,12585,cerebellar degeneration-related 2,405.41792080061515,0.14692226450509613,0.3805953342980313,0.3860327525456376,0.6994724122955958,0.9272185928580869,463,274,461,434
ENSMUSG00000033066,Gas7,14457,growth arrest specific 7,714.2116198000723,0.16054447545845682,0.41697110261640846,0.38502542370699805,0.7002185794663975,0.9272185928580869,703,592,1131,463
ENSMUSG00000040860,Crocc,230872,"ciliary rootlet coiled-coil, rootletin",351.9680975992808,-0.1580844404359755,0.4101656645643999,-0.38541607475570333,0.6999291748307869,0.9272185928580869,448,263,394,306
ENSMUSG00000063049,Ing2,69260,"inhibitor of growth family, member 2",549.371093776348,0.11227926524185157,0.2908163025380215,0.3860831193504777,0.6994351112780521,0.9272185928580869,575,438,618,581
ENSMUSG00000064215,Ifi27,52668,"interferon, alpha-inducible protein 27",1096.320442326113,0.07522389526881731,0.19527155134113386,0.3852271093878048,0.7000691599381632,0.9272185928580869,966,1088,1208,1155
ENSMUSG00000101970,Chaserr,69170,CHD2 adjacent suppressive regulatory RNA,2846.4370749573677,-0.06893108187342183,0.17885769936682042,-0.3853962234639428,0.6999438801426328,0.9272185928580869,2649,2957,2626,3199
ENSMUSG00000115987,Vps28,66914,vacuolar protein sorting 28,4283.359418609655,0.053685254765447825,0.13942816786791862,0.38503880231937265,0.7002086675161616,0.9272185928580869,3751,4337,4525,4635
ENSMUSG00000029603,Dtx1,14357,"deltex 1, E3 ubiquitin ligase",17474.485987586482,-0.0432164642459151,0.11237847506647393,-0.3845617607851661,0.7005621297242615,0.9274993370312915,16890,17205,17422,18701
ENSMUSG00000021103,Mnat1,17420,menage a trois 1,515.6465590059214,0.1176432153401408,0.3070084417800213,0.38319211894647154,0.7015773210594272,0.9275615147321712,432,520,660,470
ENSMUSG00000021241,Isca2,74316,iron-sulfur cluster assembly 2,820.982747294121,0.09692589768350665,0.25281913697406844,0.38338038347725356,0.7014377459991078,0.9275615147321712,690,837,801,978
ENSMUSG00000025358,Cdk2,12566,cyclin-dependent kinase 2,400.0134255133638,0.20694010437388896,0.5395461545443535,0.38354476745117344,0.7013158836808435,0.9275615147321712,317,398,695,213
ENSMUSG00000026083,Eif5b,226982,eukaryotic translation initiation factor 5B,4758.1646580920005,-0.04663323235941035,0.12169480649830494,-0.3831982128182265,0.7015728030431733,0.9275615147321712,4556,4740,4917,4913
ENSMUSG00000029033,Acap3,140500,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",250.57265028586386,0.1935047015148755,0.5049219332043827,0.38323687047389265,0.701544142377825,0.9275615147321712,204,246,393,172
ENSMUSG00000034353,Ramp1,51801,receptor (calcitonin) activity modifying protein 1,945.8700456955879,-0.11620473408918996,0.30316645081144245,-0.38330340899582166,0.7014948119195956,0.9275615147321712,740,1157,819,1083
ENSMUSG00000038671,Arfrp1,76688,ADP-ribosylation factor related protein 1,1957.925398148329,-0.06718137964497346,0.17511887473100737,-0.38363300214307516,0.7012504760684788,0.9275615147321712,1997,1852,2178,1843
ENSMUSG00000042790,Rnf214,235315,ring finger protein 214,599.5232183676811,-0.09906738578298124,0.25812718561120146,-0.38379291800825416,0.7011319374664695,0.9275615147321712,629,562,650,567
ENSMUSG00000047635,Mtrfr,72650,mitochondrial translation release factor in rescue,358.21981386142477,-0.13890164762379906,0.36236157831137783,-0.3833233321012877,0.7014800415338325,0.9275615147321712,419,301,327,388
ENSMUSG00000050017,Pitpnb,56305,"phosphatidylinositol transfer protein, beta",2150.0395032924503,-0.06497913139914598,0.16924353818926247,-0.3839386253345803,0.7010239373638996,0.9275615147321712,2068,2159,2423,1997
ENSMUSG00000030008,Pradc1,73327,protease-associated domain containing 1,248.70723743560546,-0.15636947676647628,0.40835803886417515,-0.3829224892974047,0.7017772359128326,0.9275698013307031,284,219,217,276
ENSMUSG00000066057,Gm1976,100038746,predicted gene 1976,61.24352592632323,-0.28973718624094424,0.7565554833981942,-0.3829688537046109,0.7017428579056988,0.9275698013307031,47,83,66,50
ENSMUSG00000006517,Mvd,192156,mevalonate (diphospho) decarboxylase,668.8798140699703,-0.10030967539679987,0.2622268955563413,-0.38253008023445717,0.702068221506886,0.9275704815937067,604,728,622,732
ENSMUSG00000059878,Zfp422,67255,zinc finger protein 422,933.5548172215749,0.08731676478542516,0.22824563396963934,0.3825561228349271,0.7020489086175962,0.9275704815937067,767,976,1051,970
ENSMUSG00000083396,Gm15542,100043546,"DnaJ (Hsp40) homolog, subfamily A, member 1 pseudogene",217.80354380880303,-0.22634129837294148,0.5915283890478519,-0.38263809914054947,0.7019881171999343,0.9275704815937067,242,209,319,106
ENSMUSG00000009207,Lnpk,69605,"lunapark, ER junction formation factor",307.1435533033944,-0.15682049664866174,0.41233871455501947,-0.38031960403693005,0.7037081850054192,0.9277502689954589,363,258,371,241
ENSMUSG00000010554,Mettl16,67493,methyltransferase like 16,861.4415580369582,-0.11198714514685439,0.2946114886812504,-0.3801180519067159,0.7038577862711096,0.9277502689954589,1000,716,755,980
ENSMUSG00000017718,Afmid,71562,arylformamidase,129.26972767465185,0.19016816694473576,0.5004604878866326,0.3799863756433332,0.7039555286435155,0.9277502689954589,120,112,135,154
ENSMUSG00000018442,Derl2,116891,"Der1-like domain family, member 2",992.9256018105499,-0.09929366669089534,0.259943340012331,-0.38198196070799556,0.7024747451871075,0.9277502689954589,1133,837,938,1073
ENSMUSG00000019923,Zwint,52696,ZW10 interactor,649.295599004078,-0.12528720282697747,0.3285175378759355,-0.3813714288650614,0.7029276584051061,0.9277502689954589,798,500,615,688
ENSMUSG00000020115,Tbk1,56480,TANK-binding kinase 1,2135.074543036717,0.06703718873589348,0.17668741615985534,0.3794112234639425,0.7043825174130209,0.9277502689954589,1883,2129,2528,2067
ENSMUSG00000020431,Adcy1,432530,adenylate cyclase 1,57.091985853411956,-0.30004485525621843,0.7864607612681955,-0.38151281034337375,0.7028227674425934,0.9277502689954589,65,56,71,37
ENSMUSG00000020464,Pnpt1,71701,polyribonucleotide nucleotidyltransferase 1,1555.8002483717441,0.06551548235949947,0.17257539372864783,0.3796339729782913,0.7042171387403378,0.9277502689954589,1407,1517,1635,1705
ENSMUSG00000024382,Ercc3,13872,"excision repair cross-complementing rodent repair deficiency, complementation group 3",1813.7540118191305,0.07650903926426925,0.20114624266571615,0.38036524197679994,0.7036743120184155,0.9277502689954589,1510,1889,1810,2095
ENSMUSG00000024966,Stip1,20867,stress-induced phosphoprotein 1,6844.067462013023,0.06211535653646467,0.1631831185083915,0.38064817674918044,0.7034643278054877,0.9277502689954589,7167,5684,7322,7358
