gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,55-CD4_S41_L002,56-CD4_S43_L002
ENSMUSG00000044018,Mrpl50,28028,mitochondrial ribosomal protein L50,600.8570982578764,0.10493608464254577,0.2482142129077278,0.42276420601891623,0.6724673054389729,0.8654465223382001,533,611,644,628
ENSMUSG00000085793,Lin52,217708,lin-52 DREAM MuvB core complex component,315.273965372224,-0.1329672950186581,0.31465231110304903,-0.42258483515511547,0.6725981928241533,0.8654626352547014,298,354,302,314
ENSMUSG00000037531,Mrpl47,74600,mitochondrial ribosomal protein L47,327.52929648049457,-0.13462849146211817,0.318742457199541,-0.4223738897069406,0.6727521329603101,0.8655471281558641,310,368,265,383
ENSMUSG00000019261,Map1s,270058,microtubule-associated protein 1S,2560.9267250453922,-0.05772006578637557,0.1367267009140672,-0.42215650198897625,0.6729107887761899,0.8656376651732541,2491,2665,2461,2689
ENSMUSG00000025283,Sat1,20229,spermidine/spermine N1-acetyl transferase 1,1090.3606035002838,0.08175362171222342,0.19373617267531945,0.42198429226344586,0.6730364827288061,0.8656857816025113,1036,1054,979,1343
ENSMUSG00000000568,Hnrnpd,11991,heterogeneous nuclear ribonucleoprotein D,1929.7132314047697,0.06731813038234646,0.1599194632839741,0.4209502020576914,0.6737914456079703,0.8657288877091621,1896,1818,1778,2302
ENSMUSG00000001911,Nfix,18032,nuclear factor I/X,722.4677672030537,-0.09727977689403011,0.2309655848735907,-0.4211873251474764,0.6736182990198175,0.8657288877091621,772,698,693,738
ENSMUSG00000004945,Tmem242,70544,transmembrane protein 242,66.47065180624955,0.28131790324225314,0.6674809230226368,0.4214620875879513,0.673417689915048,0.8657288877091621,65,53,58,94
ENSMUSG00000020087,Tysnd1,71767,trypsin domain containing 1,1205.342234770772,0.08093342279787186,0.19222471194888238,0.4210354744575931,0.67372917795984,0.8657288877091621,1213,1093,1207,1337
ENSMUSG00000024378,Stard4,170459,StAR-related lipid transfer (START) domain containing 4,1157.3249391579113,-0.08130237864302169,0.19319019505540158,-0.42084112301717186,0.6738711006095932,0.8657288877091621,1172,1174,1148,1152
ENSMUSG00000025577,Cbx2,12416,chromobox 2,484.1618902246117,0.12256277130632605,0.29055944440183423,0.4218165117937992,0.6731589526022136,0.8657288877091621,440,475,550,476
ENSMUSG00000028453,Fancg,60534,"Fanconi anemia, complementation group G",440.8676541068499,0.12456347103315717,0.29606576881655183,0.420729054666023,0.6739529423645114,0.8657288877091621,456,373,460,482
ENSMUSG00000041642,Kif21b,16565,kinesin family member 21B,165.64833341553566,-0.3205020104373078,0.7611344378711775,-0.4210846264343553,0.673693287198109,0.8657288877091621,189,173,236,50
ENSMUSG00000057409,Zfp53,24132,zinc finger protein 53,1195.4092319148374,0.09117794458650717,0.2163011976750359,0.42153231496891685,0.6733664193411655,0.8657288877091621,1070,1217,1325,1185
ENSMUSG00000100876,2810454H06Rik,72813,RIKEN cDNA 2810454H06 gene,64.12436719823248,-0.28568110076384706,0.678196840534845,-0.42123626016681376,0.6735825689637163,0.8657288877091621,67,72,66,51
ENSMUSG00000018986,Slfn3,20557,schlafen 3,269.95078052798596,0.17775209687867735,0.4228376097531779,0.42037910720012867,0.674208528332183,0.8658588139428721,269,229,343,234
ENSMUSG00000026388,3110009E18Rik,73103,RIKEN cDNA 3110009E18 gene,107.78530271527602,0.22595587908305906,0.5375438375765055,0.4203487479305352,0.6742307031569432,0.8658588139428721,83,114,94,148
ENSMUSG00000028833,Ncdn,26562,neurochondrin,224.7930571954097,0.19329134298710457,0.4601020147228672,0.4201054044580299,0.6744084547729279,0.8659736640975063,154,263,276,209
ENSMUSG00000075470,Alg10b,380959,"asparagine-linked glycosylation 10B (alpha-1,2-glucosyltransferase)",1590.951737822289,0.08058506007481446,0.19190316175925504,0.41992565070871235,0.6745397685861686,0.8659814281496426,1479,1573,1732,1601
ENSMUSG00000096472,Cdkn2d,12581,cyclin dependent kinase inhibitor 2D,2000.2184875204389,0.08540001377663257,0.20340342898513647,0.4198553298866614,0.674591142091481,0.8659814281496426,1617,2231,1745,2530
ENSMUSG00000037348,Paqr7,71904,progestin and adipoQ receptor family member VII,1677.5394895907089,-0.08391714486541688,0.20012296095891421,-0.4193279195116711,0.6749764947910621,0.8662756580715997,1442,1980,1425,1948
ENSMUSG00000055681,Cope,59042,"coatomer protein complex, subunit epsilon",701.2625661047025,-0.16381522465733359,0.39068758428562955,-0.41929979668247963,0.6749970451470699,0.8662756580715997,726,735,869,449
ENSMUSG00000038250,Usp38,74841,ubiquitin specific peptidase 38,3651.6944085662653,0.051879800822578745,0.12381219502361582,0.4190201200510438,0.6752014280393084,0.8664245520122259,3501,3572,3605,4030
ENSMUSG00000026395,Ptprc,19264,"protein tyrosine phosphatase, receptor type, C",60149.37211268333,-0.044590723025348875,0.10668526341790713,-0.4179651584181618,0.6759725914078494,0.8668981339549402,60794,59598,58843,62530
ENSMUSG00000030850,Ate1,11907,arginyltransferase 1,215.121401669075,0.1697068919156712,0.4060867215837605,0.4179080055949749,0.6760143791038677,0.8668981339549402,158,244,226,241
ENSMUSG00000030879,Mrpl17,27397,mitochondrial ribosomal protein L17,653.0934761962244,0.10275592422279971,0.24568318662500754,0.4182456505647603,0.6757675220389607,0.8668981339549402,595,649,566,839
ENSMUSG00000041303,Gtf3c3,98488,"general transcription factor IIIC, polypeptide 3",696.7673514672365,-0.097614480412392,0.23363954285733937,-0.41779948384848337,0.6760937283028636,0.8668981339549402,696,725,697,678
ENSMUSG00000041319,Thoc6,386612,THO complex 6,247.84377851856792,0.244111361930737,0.5836389313608367,0.41825750273642104,0.6757588573799496,0.8668981339549402,263,182,126,450
ENSMUSG00000062456,Rpl9-ps6,100042823,"ribosomal protein L9, pseudogene 6",64.18130650880501,-0.3432940332927538,0.8216912339587013,-0.41778957728300165,0.6761009719891309,0.8668981339549402,95,45,33,87
ENSMUSG00000042043,Tbca,21371,tubulin cofactor A,1515.9712522619186,0.08701228317987886,0.2083638945918517,0.4175977001693151,0.6762412785560684,0.8669646621655662,1356,1550,1259,1994
ENSMUSG00000042787,Exog,208194,"endo/exonuclease (5'-3'), endonuclease G-like",393.6754354984882,-0.12868380870385157,0.30847860089549733,-0.41715635486639646,0.6765640467558907,0.8672650645105906,342,473,380,390
ENSMUSG00000076802,Trav6n-6,620297,T cell receptor alpha variable 6N-6,73.83325835839788,-0.3071581883728458,0.7365860078007505,-0.4170024750944405,0.6766765973249348,0.8672959525190832,50,113,79,54
ENSMUSG00000038895,Zfp653,319601,zinc finger protein 653,880.3674383599937,-0.09779980710371522,0.23478862469669398,-0.41654406055683296,0.6770119331660486,0.8676123388698349,746,1059,803,948
ENSMUSG00000021532,Fastkd3,69577,FAST kinase domains 3,184.745664493969,0.2024416267300584,0.4864628638897266,0.4161502177398452,0.677300085149114,0.8676414077458927,209,127,214,188
ENSMUSG00000040913,Fbxw4,30838,F-box and WD-40 domain protein 4,89.6088718761458,-0.31623767153143445,0.7595661364402133,-0.41633987662156136,0.6771613168297105,0.8676414077458927,95,101,117,40
ENSMUSG00000045795,Whamm,434204,"WAS protein homolog associated with actin, golgi membranes and microtubules",1535.9472112899566,0.06697998371100676,0.16090781522098524,0.41626308591051814,0.6772175012145454,0.8676414077458927,1482,1476,1512,1718
ENSMUSG00000022020,Naa16,66897,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit",876.3513650107352,0.08843141265162277,0.21264406319389154,0.4158658902740675,0.6775081404505172,0.8677945548161099,883,789,853,1006
ENSMUSG00000032235,Ice2,93697,interactor of little elongation complex ELL subunit 2,106.46569554170196,-0.23377927439902008,0.5630536387889075,-0.4151989407294559,0.677996274195382,0.8683063569077482,125,101,112,86
ENSMUSG00000025878,Uimc1,20184,ubiquitin interaction motif containing 1,978.4701234498007,-0.08520050734285874,0.2053389321862546,-0.4149262219089404,0.6781959133429034,0.8683351959163187,959,1030,815,1154
ENSMUSG00000038121,Fam210a,108654,"family with sequence similarity 210, member A",935.7406986975805,-0.12152981895266059,0.2928903497957968,-0.4149328205500495,0.6781910826538007,0.8683351959163187,1068,847,1026,787
ENSMUSG00000035478,Mbd3,17192,methyl-CpG binding domain protein 3,2711.932490061686,0.06285972014063361,0.1516084613609755,0.41461881201317896,0.6784209745836071,0.8685099433075162,2679,2548,2463,3268
ENSMUSG00000027163,Commd9,76501,COMM domain containing 9,305.8907073988758,0.1292988430154682,0.3120741700432986,0.4143208744175421,0.6786391283299763,0.868675803299663,291,285,295,364
ENSMUSG00000005505,Kbtbd4,67136,kelch repeat and BTB (POZ) domain containing 4,878.8677299464391,0.08700369762854464,0.21033810438237227,0.41363735726352835,0.6791397101341046,0.8689762309624031,880,798,869,992
ENSMUSG00000029009,Mthfr,17769,methylenetetrahydrofolate reductase,139.63896164458592,-0.4135428275410122,0.9992276970763742,-0.4138624547247751,0.6789748417270394,0.8689762309624031,206,105,211,18
ENSMUSG00000032883,Acsl3,74205,acyl-CoA synthetase long-chain family member 3,342.72759533345635,-0.14162645173735167,0.34237925439643563,-0.41365371855551913,0.6791277260956881,0.8689762309624031,343,367,250,431
ENSMUSG00000046658,Zfp316,54201,zinc finger protein 316,90.20719213556372,-0.27043801095876724,0.6542583745877282,-0.4133504766051791,0.6793498527323536,0.8690183047672181,61,136,68,102
ENSMUSG00000074406,Zfp628,232816,zinc finger protein 628,1264.2159259991674,-0.08846088388420703,0.21397197978993604,-0.41342274802080275,0.6792969109377713,0.8690183047672181,1420,1140,1142,1383
ENSMUSG00000022604,Cep97,74201,centrosomal protein 97,767.3080953669266,-0.12883711448764368,0.31259442729251125,-0.4121542268157069,0.6802263846448818,0.8690387366192678,562,1034,727,776
ENSMUSG00000027993,Trim2,80890,tripartite motif-containing 2,127.35594371584803,-0.26190905695419053,0.6350923096783967,-0.41239525807959826,0.680049738232487,0.8690387366192678,193,77,117,120
ENSMUSG00000029815,Malsu1,75593,mitochondrial assembly of ribosomal large subunit 1,255.25548329240974,-0.1516670815103926,0.36740088949120897,-0.4128108718528882,0.6797451854553125,0.8690387366192678,234,298,199,304
ENSMUSG00000032187,Smarca4,20586,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6334.764865568003,0.04966257148518367,0.12029904042746352,0.41282599851765744,0.6797341019479257,0.8690387366192678,6186,6086,6353,6863
ENSMUSG00000039536,Stau1,20853,staufen double-stranded RNA binding protein 1,1989.591073239566,-0.06033354111806098,0.14619820228224376,-0.4126831942952604,0.6798387392481009,0.8690387366192678,1941,2068,1901,2098
ENSMUSG00000045624,Esf1,66580,ESF1 nucleolar pre-rRNA processing protein homolog,1040.5814831304801,-0.074688839563026,0.18133762747660714,-0.41187722924554626,0.680429411629385,0.8690387366192678,1023,1084,943,1146
ENSMUSG00000054519,Zfp867,237775,zinc finger protein 867,53.67298254108123,-0.35799865341741605,0.8691431918632434,-0.41189835779527784,0.6804139245194031,0.8690387366192678,87,30,49,47
ENSMUSG00000061533,Cep128,75216,centrosomal protein 128,340.1028874385183,0.12917795026727819,0.313412564187024,0.4121658319677104,0.6802178790868136,0.8690387366192678,344,295,343,387
ENSMUSG00000066952,Myo1h,231646,myosin 1H,184.23492179618515,0.2093029470367153,0.5078202714899073,0.4121594957653736,0.6802225229620833,0.8690387366192678,195,140,241,156
ENSMUSG00000075284,Wipf1,215280,"WAS/WASL interacting protein family, member 1",10681.395296253311,0.04637784679942869,0.1125176406979529,0.4121828942710178,0.6802053739895829,0.8690387366192678,10452,10264,10684,11578
ENSMUSG00000092260,Zfp963,620419,zinc finger protein 963,169.7804167619566,0.17008009875180996,0.41249655658274953,0.4123188328184038,0.6801057466933476,0.8690387366192678,143,173,176,193
ENSMUSG00000039048,Foxred1,235169,FAD-dependent oxidoreductase domain containing 1,902.1655127176634,0.08225844113355232,0.1998699285968162,0.41155986651441995,0.6806620529670984,0.8691649781273725,883,844,864,1048
ENSMUSG00000085492,Trmt61b,68789,tRNA methyltransferase 61B,158.53003531010347,0.1980474653866716,0.4812811789427931,0.411500540747745,0.6807055448281585,0.8691649781273725,161,129,192,151
ENSMUSG00000005566,Trim28,21849,tripartite motif-containing 28,7985.095151686733,0.052605510278911714,0.12818970470144878,0.41037234933514266,0.6815328265829486,0.8694818281678294,7462,8015,7027,9826
ENSMUSG00000020180,Snrpd3,67332,small nuclear ribonucleoprotein D3,1074.0599720904481,-0.08709719496341872,0.21223778148429448,-0.41037554366758155,0.681530483697222,0.8694818281678294,959,1232,906,1252
ENSMUSG00000028165,Cisd2,67006,CDGSH iron sulfur domain 2,1539.5070040631617,0.06424425403128488,0.1566191340334628,0.41019415940301795,0.6816635249971805,0.8694818281678294,1411,1562,1478,1763
ENSMUSG00000029518,Rab35,77407,"RAB35, member RAS oncogene family",560.5448614607185,-0.14247345257365815,0.3474336623132875,-0.4100738299940181,0.681751789388503,0.8694818281678294,723,427,513,582
ENSMUSG00000030207,Fam234b,74525,"family with sequence similarity 234, member B",1193.8963516456192,-0.07413967388472968,0.1807812030999141,-0.41010720480576834,0.681727307759312,0.8694818281678294,1124,1296,1147,1239
ENSMUSG00000037860,Aim2,383619,absent in melanoma 2,1044.9387529744668,0.09262739385411223,0.22552137302073438,0.4107255672197246,0.6812737772488364,0.8694818281678294,965,1031,1165,1029
ENSMUSG00000042210,Abhd14a,68644,abhydrolase domain containing 14A,124.52250845994564,-0.23650017482468494,0.5762009140423788,-0.4104474134994008,0.6814777715225291,0.8694818281678294,130,136,70,172
ENSMUSG00000068040,Tm9sf4,99237,transmembrane 9 superfamily member 4,1625.017779173826,-0.06552906814247009,0.15977809610121954,-0.41012547865733345,0.6817139033714965,0.8694818281678294,1604,1675,1568,1689
ENSMUSG00000113949,Scamp4,56214,secretory carrier membrane protein 4,166.3765129289876,-0.22300438130048073,0.5433175472696069,-0.41044943683701923,0.6814762875492676,0.8694818281678294,224,126,179,131
ENSMUSG00000031791,Tmem38a,74166,transmembrane protein 38A,52.08201773761115,0.30896091473622544,0.7553687651861913,0.4090199766998169,0.6825250010316977,0.8703547451054489,43,49,41,80
ENSMUSG00000022721,Trmt2a,15547,TRM2 tRNA methyltransferase 2A,1860.9345967510787,0.06822986683660981,0.16699107953599854,0.40858390176405435,0.68284504654911,0.8706496334738653,1705,1883,1947,1948
ENSMUSG00000069844,Sco1,52892,SCO1 cytochrome c oxidase assembly protein,403.21415224974226,0.1193684457320701,0.29230000422049746,0.4083764762522006,0.6829973009648914,0.870730533865656,381,381,438,419
ENSMUSG00000061559,Skic8,66317,SKI8 subunit of superkiller complex,203.98430940696073,-0.17367514833238726,0.4254976336859235,-0.4081694810565825,0.6831492523776344,0.870811026984231,216,210,219,169
ENSMUSG00000027122,Arl14ep,212772,ADP-ribosylation factor-like 14 effector protein,208.31335093966007,-0.1692592596519456,0.4150583302235198,-0.4077963200034922,0.6834232155590965,0.8708342675787566,203,233,149,261
ENSMUSG00000041220,Elovl6,170439,"ELOVL family member 6, elongation of long chain fatty acids (yeast)",617.7772177818292,-0.11916177769207419,0.2922195134478719,-0.4077817264360447,0.68343393054753,0.8708342675787566,679,586,656,546
ENSMUSG00000047648,Fbxo30,71865,F-box protein 30,84.2478845533621,0.25161181166978885,0.6167377821325579,0.4079721057460834,0.6832941539651936,0.8708342675787566,87,64,72,119
ENSMUSG00000001741,Il16,16170,interleukin 16,14609.631945038127,0.03760393903221429,0.09226907935022977,0.40754648574610114,0.6836066593651198,0.8709411765949843,13890,14564,13896,16583
ENSMUSG00000027506,Tpd52,21985,tumor protein D52,155.99352826742788,0.33033613870907935,0.8113611125569576,0.4071382441143181,0.6839064558840502,0.8711798713061498,161,110,45,334
ENSMUSG00000044533,Rps2,16898,ribosomal protein S2,65437.768468348564,-0.04587102645788826,0.11269154940387156,-0.40704939013210817,0.6839717133416361,0.8711798713061498,62285,69020,56059,77356
ENSMUSG00000053565,Eif3k,73830,"eukaryotic translation initiation factor 3, subunit K",6611.130264363148,0.046994862772926305,0.11552081344838996,0.4068086206294047,0.684148554707586,0.8712919312778127,6382,6444,6070,7809
ENSMUSG00000024507,Hsd17b4,15488,hydroxysteroid (17-beta) dehydrogenase 4,1936.5368125390323,-0.06373111365111486,0.15682335042731083,-0.40638791020253623,0.6844576013900243,0.8713266634183802,2006,1893,1811,2083
ENSMUSG00000038510,Rpf2,67239,ribosome production factor 2 homolog,731.5902752707073,-0.08540454336026392,0.21026970770453426,-0.40616665278420533,0.6846201545104743,0.8713266634183802,702,786,667,795
ENSMUSG00000044854,1700056E22Rik,73363,RIKEN cDNA 1700056E22 gene,133.04781201531318,0.1976388688479073,0.48657186467324604,0.406186389302699,0.6846056539164675,0.8713266634183802,98,148,138,154
ENSMUSG00000054021,Sirt5,68346,sirtuin 5,343.14132198776065,0.13372280550537802,0.3289456997445112,0.4065193909184378,0.6843610122265611,0.8713266634183802,266,383,357,379
ENSMUSG00000055480,Zfp458,238690,zinc finger protein 458,66.98504104059822,0.27358002133473075,0.6733473239235861,0.40629852026526747,0.6845232725169259,0.8713266634183802,68,51,80,69
ENSMUSG00000000131,Xpo6,74204,exportin 6,7242.9775105234385,0.05160775514045609,0.1272575389363955,0.40553790032235443,0.6850821652956196,0.8713589105044235,6243,7836,6963,8213
ENSMUSG00000028409,Smu1,74255,smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans),2682.912673270072,0.06424202688463351,0.15833397275832925,0.4057374786059868,0.6849355012984543,0.8713589105044235,2586,2587,2356,3331
ENSMUSG00000041046,Ramp3,56089,receptor (calcitonin) activity modifying protein 3,232.4046327233419,0.18239055831781878,0.44976129877999343,0.4055274627064733,0.6850898359080674,0.8713589105044235,145,289,243,264
ENSMUSG00000074865,Zfp934,77117,zinc finger protein 934,94.941178204057607,-0.22585451541518103,0.5563390822636662,-0.40596557498029884,0.6847678947685318,0.8713589105044235,84,119,78,103
ENSMUSG00000079173,Zan,22635,zonadhesin,72.27300509928322,0.25029730882423956,0.6166770193107158,0.40588071386867425,0.6848302493897478,0.8713589105044235,68,62,72,90
ENSMUSG00000061313,Ddhd2,72108,DDHD domain containing 2,908.4917371024242,-0.10640677361031635,0.2625207791452512,-0.405327052421409,0.6852371238862958,0.871433203593402,782,1085,952,827
ENSMUSG00000033059,Pygb,110078,brain glycogen phosphorylase,4647.939751991436,-0.046534802742681805,0.11484646834831042,-0.40519141260442954,0.6853368167495192,0.8714469573633816,4595,4722,4234,5194
ENSMUSG00000027472,Pdrg1,68559,p53 and DNA damage regulated 1,1897.9853331246995,-0.06104572932857801,0.1508342169955858,-0.40472069630171864,0.685682827387246,0.8716168033023999,1774,2057,1728,2101
ENSMUSG00000028538,St3gal3,20441,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",227.48889839626645,-0.16992999806067483,0.4199463675403463,-0.4046469054035783,0.6857370750305674,0.8716168033023999,179,300,184,260
ENSMUSG00000043572,Pars2,230577,prolyl-tRNA synthetase (mitochondrial)(putative),257.9602972419447,0.18393379223515338,0.45438094746138585,0.4048008466525424,0.6856239064050054,0.8716168033023999,153,329,270,293
ENSMUSG00000078435,AU041133,216177,expressed sequence AU041133,126.1613171206826,0.19220411039331928,0.4751444566936809,0.404517210893677,0.6858324243397639,0.8716250059172242,120,112,121,157
ENSMUSG00000017765,Slc12a4,20498,"solute carrier family 12, member 4",513.0234141402015,0.19095040099550686,0.4722218473544631,0.4043658760501483,0.6859436895968625,0.8716534313760027,671,260,587,526
ENSMUSG00000015709,Arnt2,11864,aryl hydrocarbon receptor nuclear translocator 2,154.9674643328465,0.299467706183905,0.7434736667430432,0.4027953101497084,0.6870988115370362,0.8719884203197354,208,61,228,112
ENSMUSG00000022120,Obi1,72486,ORC ubiquitin ligase 1,489.46342210471835,-0.10367256465515161,0.2573312374099216,-0.40287594191296744,0.6870394905572966,0.8719884203197354,452,551,448,523
ENSMUSG00000025234,Arih1,23806,ariadne RBR E3 ubiquitin protein ligase 1,4016.698401981375,-0.05443258633830973,0.13554276519905262,-0.4015897584675378,0.6879859683420166,0.8719884203197354,4187,3872,3743,4365
ENSMUSG00000025825,Iscu,66383,iron-sulfur cluster assembly enzyme,107.56640353610271,0.21135487675216258,0.524748569582544,0.40277361198012,0.6871147752609466,0.8719884203197354,91,106,124,111
ENSMUSG00000026975,Dph7,67228,diphthamine biosynethesis 7,648.8370953450595,0.09313512086701739,0.23169402383637908,0.4019746358792096,0.6877026930898246,0.8719884203197354,579,662,591,795
ENSMUSG00000029512,Ulk1,22241,unc-51 like kinase 1,269.16224226468273,-0.18680684063478556,0.4642414304930711,-0.4023915755135812,0.6873958690369406,0.8719884203197354,264,302,324,179
ENSMUSG00000030469,Zfp719,210105,zinc finger protein 719,295.8146070441494,-0.13669626680467822,0.3386058103661443,-0.40370325204066815,0.6864309479063254,0.8719884203197354,301,310,301,273
ENSMUSG00000030539,Sema4b,20352,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B",2506.5854037116924,0.06310481847329129,0.15706656319363013,0.4017711802574828,0.6878524338651857,0.8719884203197354,2373,2465,2207,3103
ENSMUSG00000031232,Magt1,67075,magnesium transporter 1,1161.0714656958432,-0.10170238968563275,0.25212397050817353,-0.40338246887292967,0.6866668815580232,0.8719884203197354,1337,1023,926,1403
ENSMUSG00000031353,Rbbp7,245688,"retinoblastoma binding protein 7, chromatin remodeling factor",2918.982548068073,0.06573901652304501,0.16361132182735033,0.40179992306654444,0.68783127877708,0.8719884203197354,2535,3109,2570,3620
ENSMUSG00000032109,Nlrx1,270151,NLR family member X1,436.09660463259814,-0.19747546534139176,0.4915117041224364,-0.4017716438593704,0.6878520926461185,0.8719884203197354,445,475,195,675
ENSMUSG00000036983,Tfb1m,224481,"transcription factor B1, mitochondrial",202.11907672349645,0.18041828032230536,0.4482826637092991,0.4024654418474287,0.6873415164910281,0.8719884203197354,227,144,191,253
ENSMUSG00000038619,Ensa,56205,endosulfine alpha,3332.7598930961944,-0.05316442784492841,0.13215419965110312,-0.40229086919134194,0.6874699736657982,0.8719884203197354,3087,3623,3163,3558
ENSMUSG00000039774,Galnt12,230145,polypeptide N-acetylgalactosaminyltransferase 12,264.83743528422787,-0.13661672508064512,0.3401406041949347,-0.401647799162343,0.6879432467600688,0.8719884203197354,287,259,240,279
ENSMUSG00000041215,Yeats2,208146,YEATS domain containing 2,1179.14055115252,0.3093763157776667,0.7693390155165968,0.40213262233935493,0.687586425491062,0.8719884203197354,498,1616,1396,1261
ENSMUSG00000045176,Borcs6,71923,BLOC-1 related complex subunit 6,761.5254157751347,0.08524809776736772,0.2118987917474243,0.4023057284299213,0.6874590393237268,0.8719884203197354,720,738,705,915
ENSMUSG00000052456,Get3,56495,"guided entry of tail-anchored proteins factor 3, ATPase",63.12740661279674,-0.2850808931092687,0.7092861618730965,-0.4019264838840527,0.6877381312458907,0.8719884203197354,78,58,66,49
ENSMUSG00000067787,Blcap,53619,bladder cancer associated protein,441.0506755362036,0.11467758354560921,0.2852094858431011,0.40208194060100594,0.6876237230980851,0.8719884203197354,401,435,484,451
ENSMUSG00000068732,Tmem167b,67495,transmembrane protein 167B,1492.5603358125359,-0.06751138332593096,0.1680404891776432,-0.4017566460102459,0.6878631313566284,0.8719884203197354,1371,1650,1380,1620
ENSMUSG00000081855,Rpl17-ps5,100042067,"ribosomal protein L17, pseudogene 5",52.94672855496626,0.323200843875295,0.8002549415533099,0.4038723500387965,0.6863065898731282,0.8719884203197354,28,66,51,71
ENSMUSG00000010936,Vac14,234729,Vac14 homolog (S. cerevisiae),338.07893487482386,-0.1501223176860262,0.37426363924713096,-0.4011138190929057,0.688336327043888,0.8723197216835107,380,319,369,279
ENSMUSG00000009073,Nf2,18016,neurofibromin 2,2513.145474829591,0.059293739188191065,0.14833396459425732,0.39973137204536496,0.6893543827163318,0.872549203080846,2510,2338,2406,2876
ENSMUSG00000026049,Tex30,75623,testis expressed 30,306.2401450454149,0.15927487715904878,0.39811229528663916,0.40007525274840244,0.689101090933173,0.872549203080846,340,227,260,413
ENSMUSG00000032596,Uba7,74153,ubiquitin-like modifier activating enzyme 7,4714.568807354736,-0.07724879916971794,0.193286522814397,-0.3996595212377841,0.6894073101751468,0.872549203080846,4482,5082,5135,4166
ENSMUSG00000033857,Engase,217364,endo-beta-N-acetylglucosaminidase,380.33213806369105,-0.11508491533158378,0.2878173841581798,-0.39985394095700266,0.6892640982901035,0.872549203080846,375,406,320,436
ENSMUSG00000036940,Kdm1a,99982,lysine (K)-specific demethylase 1A,3324.1613875140797,-0.05330635155689797,0.13337540041422277,-0.399671539064512,0.6893984573778531,0.872549203080846,3407,3264,3058,3662
ENSMUSG00000038160,Atg5,11793,autophagy related 5,1023.546951243199,-0.08710736272237302,0.21763080910054453,-0.4002529011511866,0.6889702543178335,0.872549203080846,1131,942,921,1125
ENSMUSG00000038880,Mrps34,79044,mitochondrial ribosomal protein S34,561.8020790648048,0.11309257581917245,0.2827829859479428,0.39992708698532353,0.6892102209347364,0.872549203080846,557,506,470,746
ENSMUSG00000047221,Fam185a,330050,"family with sequence similarity 185, member A",168.65074860750337,0.1674576475673643,0.41871634803541424,0.39993099947748173,0.6892073391448796,0.872549203080846,147,167,153,217
ENSMUSG00000071078,Nr2c2ap,75692,nuclear receptor 2C2-associated protein,737.1808111983054,-0.09579163291257824,0.23960550893477328,-0.3997889419923778,0.6893119760644489,0.872549203080846,768,733,599,881
ENSMUSG00000040177,2310057M21Rik,68277,RIKEN cDNA 2310057M21 gene,255.14122282336032,0.15497073287116594,0.3880217169353429,0.39938675106937155,0.6896082546937792,0.8726908798751296,271,203,227,331
ENSMUSG00000057093,Zfp607b,112415,zinc finger protein 607B,62.14249952106925,-0.28664360179848114,0.7182089679652545,-0.3991089147919807,0.6898129538229645,0.8728372709038801,64,71,37,81
ENSMUSG00000028274,Rngtt,24018,RNA guanylyltransferase and 5'-phosphatase,1308.3355027344974,0.07770034701873865,0.19475607471272852,0.3989623796502839,0.6899209244477587,0.872861246994874,1323,1183,1192,1587
ENSMUSG00000040415,Dtx3,80904,"deltex 3, E3 ubiquitin ligase",1270.8046711955806,0.11696148335093921,0.29365905869574077,0.3982900574237781,0.6904163885629753,0.8731500954288627,1038,1378,913,1869
ENSMUSG00000046711,Hmga1,15361,high mobility group AT-hook 1,2254.3347013876682,-0.08059529148946756,0.20229260984710318,-0.3984094700759613,0.6903283783785625,0.8731500954288627,1902,2693,2266,2210
ENSMUSG00000052752,Traf7,224619,TNF receptor-associated factor 7,2728.367602299758,0.08374487981584938,0.21014542045191625,0.39850918300173566,0.6902548906051097,0.8731500954288627,2947,2254,2382,3445
ENSMUSG00000000441,Raf1,110157,v-raf-leukemia viral oncogene 1,1021.831601892429,-0.08105678275180271,0.20400150314536883,-0.39733424265037254,0.6911209993002162,0.8739284753854294,1052,1018,1013,1018
ENSMUSG00000021114,Atp6v1d,73834,"ATPase, H+ transporting, lysosomal V1 subunit D",3467.4364061116034,0.0503563931335145,0.12699801066226984,0.3965132435611844,0.6917264398623127,0.8740364025415026,3261,3463,3467,3771
ENSMUSG00000026307,Scly,50880,selenocysteine lyase,145.9016509060401,0.18603312786452228,0.4689706815155819,0.39668391905292527,0.6916005600635642,0.8740364025415026,124,146,122,202
ENSMUSG00000027255,Arfgap2,77038,ADP-ribosylation factor GTPase activating protein 2,1538.094190719065,0.10513640376212775,0.26522197748315146,0.39640909384595274,0.6918032585047925,0.8740364025415026,1518,1401,1138,2209
ENSMUSG00000034667,Xpot,73192,"exportin, tRNA (nuclear export receptor for tRNAs)",1878.8524361271834,-0.06955215706194448,0.17520931699131734,-0.39696608751343515,0.6913924685663941,0.8740364025415026,1964,1825,1862,1889
